time,user,hostname,pipeline,resize,detector_pre,detector_model,detector_post,extract_roi,landmark_pre,landmark_model,landmark_post,annotate,total,fps
2024-10-21 21:36:55.830614,root,maaxboardosm93,blaze_tflite,0.005033451000031164,0.0002147960000229432,0.008299695000005158,0.007067747999997209,0.03593738199998597,0.001949795000030008,0.012193410999998378,0.002759147999995548,0.003546916000004785,0.07700234200007117,12.986617991425193
2024-10-21 21:36:55.854148,root,maaxboardosm93,blaze_tflite,0.005034534999992957,0.00040696800004980105,0.008189857999980177,0.005392250999989301,0.0,0.0,0.0,0.0,0.0,0.019023612000012236,52.56625292816931
2024-10-21 21:36:55.917494,root,maaxboardosm93,blaze_tflite,0.006006931999991139,0.00022625500002959598,0.00832715299998199,0.007749222999962058,0.015128813000046648,0.0018002510000201255,0.012128409000013107,0.003084404999981416,0.003522957999962273,0.05797439899998835,17.248992956359942
2024-10-21 21:36:55.950268,root,maaxboardosm93,blaze_tflite,0.005189621999988958,0.00020108800003981742,0.016004124000005504,0.005850345999988349,0.0,0.0,0.0,0.0,0.0,0.02724518000002263,36.70373989084196
2024-10-21 21:36:56.038953,root,maaxboardosm93,blaze_tflite,0.006470985000021301,0.00022312999999485328,0.008120982000036747,0.015698950000000877,0.02113241099999641,0.005123120000007475,0.012624461999962477,0.0027591900000061287,0.003232908999962092,0.07538613899998836,13.265038019789744
2024-10-21 21:36:56.148677,root,maaxboardosm93,blaze_tflite,0.005597880999971494,0.00029446500002450193,0.020268473999976777,0.009899980999989566,0.01632200700004205,0.0021284670000341066,0.012522709999984727,0.003626626999960081,0.014920807999999397,0.0855814199999827,11.684779242973558
2024-10-21 21:36:56.260964,root,maaxboardosm93,blaze_tflite,0.018132798999999977,0.000220213000034164,0.008156607000046279,0.01647655199997189,0.03667973299997129,0.002095466000014312,0.012883426999962921,0.002965403000018796,0.008746454999993603,0.10635665500001323,9.40232653988484
2024-10-21 21:36:56.336438,root,maaxboardosm93,blaze_tflite,0.005561005000004116,0.0003020899999910398,0.01031478300001254,0.008167816000025141,0.01179206800003385,0.0020990070000266314,0.012450208000018392,0.0030644459999962237,0.007783307000011064,0.061534730000119,16.250985419096924
2024-10-21 21:36:56.416811,root,maaxboardosm93,blaze_tflite,0.014164373000028263,0.00023950599995714583,0.008041520999995555,0.007276794999995673,0.009056253999972341,0.0019235040000467052,0.019422205000012127,0.0029500690000077157,0.011676814999987073,0.0747510420000026,13.377739938393972
2024-10-21 21:36:56.497639,root,maaxboardosm93,blaze_tflite,0.008361820999994052,0.00022846399997433764,0.008895957999982329,0.01576307700003099,0.008309277000023485,0.0017713319999757005,0.012199660000021595,0.0034097879999990255,0.007367298000019673,0.06630667500002119,15.081437879364039
2024-10-21 21:36:56.558125,root,maaxboardosm93,blaze_tflite,0.005308999000021686,0.00045905300004278615,0.00795647799998278,0.007077248999962649,0.010273282000014206,0.002912983999976859,0.013883908000025258,0.0031931579999877613,0.0035232910000218,0.054588402000035785,18.318909573490437
2024-10-21 21:36:56.617441,root,maaxboardosm93,blaze_tflite,0.005056659999979729,0.0003018819999738298,0.008250567999994018,0.007561219000024266,0.012636129000043184,0.001806459000022187,0.012021989000004396,0.0031097400000135167,0.003215409000006275,0.0539600550000614,18.532227218798464
2024-10-21 21:36:56.681919,root,maaxboardosm93,blaze_tflite,0.006179352999993171,0.00022021399996674518,0.009670435000032285,0.007209668000029978,0.012084699000013188,0.002002630000049521,0.012489334000008512,0.00427155799997081,0.0033426200000121753,0.057470511000076385,17.40022809260685
2024-10-21 21:36:56.743295,root,maaxboardosm93,blaze_tflite,0.005202289000010296,0.0003000070000211963,0.008106939000015245,0.007842100000004848,0.012324830000011389,0.003183325000009063,0.012484916999994766,0.002861108000047352,0.003188908000026913,0.05549442300014107,18.019828767252125
2024-10-21 21:36:56.810156,root,maaxboardosm93,blaze_tflite,0.005084035999971093,0.00022754700000859884,0.008125481999968542,0.007370046999994884,0.010982340999987628,0.0022737200000051416,0.01383328200000733,0.0031455320000191023,0.003609084000004259,0.05465107099996658,18.297903073127543
2024-10-21 21:36:56.869153,root,maaxboardosm93,blaze_tflite,0.004992657999991934,0.00029000699998960044,0.008031479999999647,0.00779826600000888,0.012525334999963889,0.001769582999997965,0.012043573000028118,0.0029851529999973536,0.00317382399998678,0.05360987899996417,18.653278437742202
2024-10-21 21:36:56.938079,root,maaxboardosm93,blaze_tflite,0.008027230000038799,0.00022304599997369223,0.008306027999992693,0.007483841999999186,0.01081962799997882,0.0018075839999482923,0.012092074999998204,0.01016773800000692,0.003837798000006387,0.062764968999943,15.93245429629557
2024-10-21 21:36:57.033847,root,maaxboardosm93,blaze_tflite,0.00513387099999818,0.00034046700000089913,0.008402946999979122,0.008972501999949145,0.022264021000012235,0.005784425999991072,0.024617742999964776,0.00759292700001879,0.005772301999968477,0.0888812059998827,11.250972449691105
2024-10-21 21:36:57.057837,root,maaxboardosm93,blaze_tflite,0.004879905999985112,0.00021817199996121417,0.008231151000018144,0.005767427000023417,0.0,0.0,0.0,0.0,0.0,0.019096655999987888,52.36518896295949
2024-10-21 21:36:57.117909,root,maaxboardosm93,blaze_tflite,0.005078119000017978,0.00021900500001947876,0.008061687999997957,0.007507716999953118,0.013106639000000087,0.0018162509999797294,0.012155867999979364,0.0029637780000371095,0.003365370000040002,0.05427443500002482,18.42488088543976
2024-10-21 21:36:57.193240,root,maaxboardosm93,blaze_tflite,0.0049611580000146205,0.00022358799998301038,0.01006448499998669,0.007553217999998196,0.02710767600001418,0.0018100829999525558,0.012050364999993235,0.00299673699998948,0.003219242000000122,0.06998655199993209,14.288459302881078
2024-10-21 21:36:57.259596,root,maaxboardosm93,blaze_tflite,0.004991242000016882,0.0002112549999537805,0.008083397000007153,0.0075722599999608065,0.01631713099999388,0.0018460010000467264,0.011960029000022132,0.00617735299999822,0.003240366999989419,0.060399034999989,16.55655591186485
2024-10-21 21:36:57.325894,root,maaxboardosm93,blaze_tflite,0.005121537000036369,0.0002197960000103194,0.008237442999984523,0.007552384999996775,0.017160859999989952,0.0019277530000181287,0.013937284000007821,0.0029369020000444834,0.0032599930000287713,0.060353953000117144,16.568922999924446
